ean
5.71E+12
6.20E+11
6.94E+12
6.33E+11
6.33E+11
6.33E+11
6.33E+11
8.90E+11
4.26E+12
4.03E+12
5.71E+12
7.61E+11
7.61E+11
8.30E+11
5.10E+12
4.25E+12
4.25E+12
7.64E+12
7.36E+11
8.72E+12
5.71E+12
4.02E+12
6.94E+12
4.02E+12
4.95E+12
7.36E+11
7.36E+11
7.36E+11
7.36E+11
7.36E+11
7.36E+11
4.72E+12
6.94E+12
8.90E+11
7.18E+11
7.31E+11
4.72E+12
4.72E+12
4.72E+12
7.41E+11
7.31E+11
6.72E+11
4.72E+12
4.72E+12
7.31E+11
7.41E+11
7.05E+12
5.71E+12
4.02E+12
95205832501
95205832518
95205832525
6.76E+11
8.59E+12
4.71E+12
7.64E+12
8.59E+12
8.59E+12
6.72E+11
4.03E+12
7.30E+11
7.30E+11
7.30E+11
4.72E+12
5.03E+12
5.03E+12
6.76E+11
4.25E+12
4.71E+12
4.71E+12
7.31E+11
7.31E+11
7.90E+11
7.18E+11
6.72E+11
4.71E+12
7.31E+11
6.50E+11
5.40E+12
7.31E+11
1.92E+11
4.03E+12
8.72E+12
8.72E+12
8.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
6.72E+11
4.71E+12
1.93E+11
5.03E+12
6.72E+11
6.72E+11
4.25E+12
4.25E+12
4.25E+12
4.25E+12
4.02E+12
7.41E+11
1.92E+11
5.10E+12
6.94E+12
6.72E+11
7.31E+11
8.44E+11
6.06E+11
5.10E+12
8.44E+11
4.71E+12
4.71E+12
4.02E+12
8.83E+11
6.76E+11
4.26E+12
4.26E+12
4.26E+12
4.26E+12
4.55E+12
6.72E+11
6.72E+11
8.81E+12
7.36E+11
6.76E+11
6.94E+12
8.86E+11

6.94E+12
6.95E+12
8.72E+12
4.26E+12
4.26E+12
4.26E+12
4.26E+12
4.26E+12
6.72E+11
6.72E+11
6.72E+11
5.10E+12
5.10E+12
5.10E+12
7.64E+11
6.72E+11
6.72E+11
6.72E+11
4.02E+12
4.26E+12
6.72E+11
6.72E+11
8.71E+12
7.64E+11
4.26E+12
4.26E+12
4.26E+12
4.26E+12
4.02E+12
4.26E+12

4.26E+12
1.90E+11
6.94E+12
6.44E+12
4.02E+12
4.04E+12
8.72E+12
8.72E+12
8.72E+12
8.72E+12
8.72E+12
6.50E+11

6.72E+11
6.72E+11
4.25E+12
4.04E+12
5.03E+12
6.76E+11
5.05E+12
7.31E+11
1.91E+11
5.03E+12
6.76E+11
5.03E+12
6.76E+11
1.92E+11
1.93E+11
1.93E+11
1.93E+11
1.93E+11
1.93E+11
1.93E+11
1.93E+11
1.93E+11
4.03E+12
4.03E+12
6.50E+11
4.02E+12
4.02E+12
8.59E+12
5.05E+12
4.90E+12
4.90E+12
4.26E+12
1.92E+11
4.72E+12
4.72E+12
4.95E+12
4.95E+12
4.03E+12
4.03E+12
4.03E+12
4.55E+12
5.10E+12
4.03E+12
8.81E+12
5.10E+12
4.95E+12
8.88E+11
4.72E+12
7.18E+11
1.93E+11
1.93E+11
1.93E+11
1.93E+11
6.97E+12
4.26E+12
4.26E+12
8.72E+12
7.64E+11
8.72E+12
6.72E+11
1.91E+11
4.04E+12
6.94E+12
1.92E+11
6.72E+11
8.72E+12
7.18E+11
4.03E+12
5.06E+12
8.72E+12
4.26E+12
7.18E+11
7.18E+11
7.18E+11
7.18E+11
1.92E+11
4.55E+12
4.55E+12
4.55E+12
4.55E+12
8.71E+12

8.18E+11
8.90E+11
8.90E+11
8.90E+11
8.90E+11
8.90E+11
5.05E+12
4.90E+12
4.90E+12
4.25E+12
107251291
4.98E+12
4.98E+12
4.98E+12
4.98E+12
4.98E+12
4.71E+12
8.81E+12
5.10E+12
7.41E+11
4.04E+12
97855142979
5.10E+12
4.51E+12
8.90E+11
8.90E+11
6.44E+12
4.25E+12
7.41E+11
6.72E+11
6.72E+11
6.72E+11
6.72E+11
8.83E+11
8.72E+12
1.90E+11
1.94E+11
7.41E+11
7.41E+11
7.41E+11
7.41E+11
6.50E+11
6.50E+11
4.72E+12
1.94E+11
4.25E+12
1.94E+11
4.72E+12
1.93E+11
4.05E+12
4.05E+12
4.26E+12
4.26E+12
4.26E+12
6.76E+11
4.72E+12
4.72E+12
4.72E+12
7.90E+11
5.71E+12
4.72E+12
4.96E+12
4.71E+12
4.72E+12
1.92E+11
4.04E+12
4.04E+12
4.04E+12
4.71E+12
4.05E+12
4.26E+12
5.40E+12
7.18E+11
4.90E+12
4.90E+12
4.90E+12
4.04E+12
4.90E+12
4.90E+12
4.90E+12
4.90E+12
4.90E+12
4.90E+12
4.57E+12
4.71E+12
7.68E+11
7.18E+11
7.18E+11
1.90E+11
8.72E+12
8.44E+11
8.44E+11
8.72E+12
4.25E+12
4.04E+12
8.90E+11
4.55E+12
4.55E+12
4.55E+12
4.55E+12
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
4.71E+12
5.10E+12

4.05E+12
4.05E+12
7.36E+11
4.02E+12
4.72E+12
5.10E+12
6.94E+12
8.80E+12
5.10E+12
7.18E+11
7.18E+11
7.18E+11
7.18E+11
4.71E+12
7.64E+12
7.64E+12
7.64E+12
7.64E+12
7.64E+12
7.64E+12
5.10E+12
4.26E+12
4.26E+12
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
1.93E+11
1.93E+11
1.93E+11
1.93E+11
8.44E+11
8.44E+11
8.44E+11
7.41E+11
7.41E+11
7.41E+11
7.41E+11
7.41E+11
8.72E+12
4.72E+12
4.72E+12
8.90E+11
7.41E+11
4.03E+12
7.18E+11
7.18E+11
6.50E+11
5.71E+12
1.94E+11
8.90E+11
8.72E+12
8.72E+12
4.55E+12
4.72E+12
4.72E+12
4.71E+12
8.18E+11
6.72E+11
8.83E+11
6.72E+11
6.72E+11
4.72E+12
8.89E+11
4.71E+12
8.81E+12
7.90E+11
8.88E+11
6.72E+11
1.93E+11
6.94E+12
4.72E+12
7.18E+11
7.18E+11
6.20E+11
4.03E+12
4.55E+12
8.18E+11
4.26E+12
4.26E+12
4.26E+12
4.26E+12
4.26E+12
4.26E+12
4.26E+12
5.06E+12
7.41E+11

4.03E+12
1.94E+11
1.92E+11
1.92E+11
4.55E+12
4.55E+12
4.55E+12
6.06E+11
6.20E+11
9.01E+12
1.93E+11
7.18E+11
7.18E+11
8.80E+12
1.90E+11
7.36E+11
3.54E+12
3.54E+12
1.92E+11
1.92E+11
5.03E+12
7.36E+11
5.03E+12
5.03E+12
6.33E+11
4.55E+12
4.06E+12
8.72E+12
8.72E+12
6.72E+11
4.26E+12
4.26E+12
7.41E+11
7.64E+11
5.06E+12
4.02E+12
4.72E+12
6.20E+11
5.71E+12
4.26E+12
4.72E+12
4.26E+12
4.55E+12
1909
4.90E+12
7.18E+11
6.94E+12
6.94E+12
4.25E+12
6.72E+11
6.97E+12
4.55E+12
4.04E+12
4.71E+12
8.90E+11
8.90E+11
8.90E+11
8.81E+12
6.11E+11
5.10E+12
6.93E+12
6.93E+12
4.26E+12
6.72E+11
6.72E+11
6.72E+11
8.72E+12
4.71E+12
5.03E+12
6.76E+11
8.59E+12
7.18E+11
4.02E+12
4.71E+12
4.03E+12
5.40E+12
4.26E+12
7.18E+11
5.00E+12
4.95E+12
5.10E+12
8.72E+12
4.04E+12
7.18E+11
7.18E+11
6.76E+11
1.92E+11
8.72E+12
8.72E+12
8.81E+12
4.26E+12
6.97E+12
4.55E+12
4.02E+12
4.02E+12
7.18E+11
7.18E+11
4.04E+12
7.64E+12
4.06E+12

5.10E+12
8.10E+11
4.26E+12
1.94E+11
1.90E+11
1.90E+11
1.90E+11
1.90E+11
1.90E+11

5.10E+12
4.04E+12



7.64E+12
1.92E+11
6.94E+12
6.06E+11
7.41E+11
1.90E+11
8.81E+12
8.90E+11
4.02E+12
4.02E+12
5.40E+12
4.02E+12
4.02E+12
4.02E+12
8.90E+11
4.26E+12
5.10E+12
1.92E+11
1.90E+11
1.90E+11
1.90E+11
4.25E+12
4.25E+12
4.72E+12
1.94E+11
4.04E+12
5.40E+12
4.26E+12
6.50E+11
6.50E+11
4.25E+12
4.25E+12
4.03E+12
7.18E+11
4.26E+12
4.04E+12
4.05E+12
4.72E+12
4.72E+12
1.90E+11
4.96E+12
4.95E+12
4.06E+12
4.26E+12
4.26E+12
1.90E+11
8.81E+12
4.25E+12
8.88E+11
4.71E+12
4.04E+12
4.02E+12
6.97E+12
5.40E+12
5.40E+12
8.81E+12
4.71E+12
8.81E+12
1.94E+11
4.26E+12
6.72E+11
8.90E+11

8.90E+11
8.90E+11
8.90E+11
8.90E+11

8.90E+11
8.90E+11
8.90E+11
8.90E+11
5.10E+12
7.18E+11
5.10E+12
5.10E+12
1.92E+11
6.94E+12
8.18E+11
8.40E+11
8.81E+12
8.81E+12
6.93E+12
5.10E+12
1.92E+11

1.93E+11
5.10E+12
8.81E+12
5.10E+12
4.72E+12
8.18E+11
8.72E+12
6.72E+11
8.90E+11
4.72E+12
8.80E+12
8.80E+12
8.81E+12
4.26E+12
8.81E+12
4.26E+12
4.02E+12
6.93E+12
6.94E+12
8.18E+11
5.10E+12
5.10E+12
4.71E+12
6.97E+12
1.94E+11
1.94E+11
4.72E+12
1.94E+11
1.94E+11
8.81E+12
4.26E+12
4.55E+12
6.91E+12
6.20E+11
6.94E+12
8.81E+12
8.81E+12
8.81E+12
8.86E+11
8.81E+12
8.90E+11
4.71E+12
4.04E+12

1.95E+11
4.95E+12
6.50E+11
6.50E+11
6.50E+11

1.92E+11
1.95E+11
8.81E+12
4.26E+12
4.26E+12
4.26E+12
6.72E+11
1.93E+11
4.90E+12
4.90E+12
5.10E+12
7.18E+11
6.50E+11
6.50E+11
6.50E+11
6.50E+11
6.50E+11
6.50E+11
6.50E+11
6.50E+11
6.50E+11
6.50E+11
6.50E+11
6.50E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
1.95E+11
8.72E+12
4.71E+12
1.94E+11
1.94E+11
4.01E+12
7.64E+11
5.10E+12
4.25E+12
4.71E+12
4.71E+12
4.71E+12
4.71E+12
4.71E+12
8.81E+12
8.18E+11
8.18E+11
8.18E+11
8.18E+11
4.71E+12
6.50E+11
4.02E+12
4.26E+12
4.26E+12
4.26E+12
4.26E+12
4.26E+12
6.20E+11
7.18E+11


6.96E+12
8.03E+12
6.96E+12
6.96E+12
8.72E+12
8.90E+11
4.72E+12
4.06E+12
8.72E+12
8.72E+12
6.94E+12
6.94E+12
6.94E+12
4.90E+12
6.94E+12
6.94E+12
6.94E+12
6.94E+12
8.10E+11
4.71E+12
6.94E+12
6.94E+12
1.94E+11
6.94E+12
6.94E+12
6.94E+12
6.94E+12
6.94E+12
6.94E+12
6.94E+12
7.90E+11
7.90E+11
8.81E+12
8.81E+12
8.81E+12
8.72E+12
7.18E+11
7.18E+11
8.72E+12
7.18E+11
4.05E+12
4.02E+12
6.94E+12
6.94E+12
6.94E+12
6.94E+12
4.04E+12
4.95E+12
4.71E+12
4.71E+12
4.71E+12
4.71E+12
4.71E+12
5.10E+12
4.03E+12
4.72E+12
4.95E+12
4.95E+12
4.95E+12
4.04E+12
4.04E+12
1.94E+11

8.90E+11

5.10E+12
4.71E+12
8.81E+12
1.92E+11
8.18E+11
4.72E+12
4.72E+12
4.25E+12
4.25E+12
4.25E+12
4.25E+12
4.25E+12
8.81E+12
7.18E+11
8.71E+12
8.72E+12
8.72E+12
7.64E+11
6.94E+12
8.81E+12
8.81E+12
8.72E+12
8.10E+11
4.71E+12
4.71E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
4.72E+12
7.31E+11
6.94E+12
4.71E+12
6.97E+12
8.71E+12
8.71E+12
4.72E+12
4.72E+12
6.94E+12
4.72E+12
4.06E+12
4.06E+12
4.04E+12
4.04E+12
4.26E+12
4.26E+12
4.26E+12
4.26E+12
4.72E+12
4.04E+12
4.95E+12
4.04E+12
4.95E+12
4.25E+12
6.33E+11
8.18E+11
8.18E+11
8.18E+11
8.71E+12
6.72E+11
8.81E+12
1.93E+11
4.06E+12
4.06E+12
4.05E+12
4.26E+12
4.26E+12
8.71E+12
4.04E+12
4.04E+12
8.89E+12
4.04E+12
8.81E+12
7.31E+11
7.41E+11
4.05E+12
4.72E+12
7.41E+11
1.90E+11
1.90E+11
1.90E+11

7.31E+11
7.31E+11
4.25E+12
4.25E+12
4.25E+12
4.25E+12
4.25E+12
4.25E+12
4.25E+12
4.55E+12
1.93E+11
4.03E+12
4.03E+12
4.03E+12
4.03E+12
4.03E+12
4.03E+12
4.03E+12
8.90E+11
8.90E+11
6.72E+11
8.81E+12
4.26E+12
4.26E+12
4.26E+12
8.81E+12
8.81E+12
8.81E+12
4.02E+12
4.55E+12
4.55E+12
4.55E+12
4.55E+12
1.92E+11
1.92E+11
1.92E+11
1.93E+11
6.72E+11
5.03E+12
8.90E+11
5.03E+12
4.26E+12
8.71E+12

4.55E+12
1.95E+11
4.55E+12
2.05E+12
8.72E+12
8.81E+12
8.81E+12
8.81E+12

4.02E+12
8.72E+12
5.40E+12
7.41E+11
8.44E+11
8.40E+11
7.41E+11
8.40E+11
4.25E+12
8.81E+12
1.94E+11
1.94E+11
1.94E+11
1.94E+11
8.90E+11
8.90E+11
4.72E+12
6.20E+11
6.20E+11
4.55E+12
1.95E+11
6.97E+12
6.72E+11
6.72E+11
6.72E+11
6.72E+11
4.04E+12
4.72E+12
4.72E+12
8.81E+12
4.04E+12
4.55E+12
4.55E+12
4.55E+12
5.10E+12
1.94E+11
8.89E+11
8.89E+11
7.41E+11
8.81E+12
4.05E+12
7.41E+11
1.95E+11
95205594270
95205594294
95205064230
95205064698
95205895018
95205895025
95205895032
95205895049
95205064681
7.30E+11

7.30E+11
7.30E+11
7.30E+11
8.72E+12
1.94E+11
1.94E+11
4.02E+12
4.02E+12
1.94E+11
4.55E+12
8.72E+12
1.90E+11
1.92E+11
1.92E+11
5.10E+12
5.10E+12
5.10E+12
5.10E+12
5.10E+12
5.10E+12
8.72E+12
1.92E+11
6.33E+11
7.18E+11
7.18E+11
4.26E+12
6.97E+12
6.72E+11
4.55E+12
4.72E+12
4.72E+12
5.03E+12
8.81E+12
8.81E+12
8.72E+12
1.95E+11
6.72E+11
7.18E+11
4.04E+12
4.25E+12
4.25E+12
4.72E+12
5.10E+12
4.71E+12
1.95E+11
1.95E+11
6.72E+11
5.40E+12
6.94E+12
4.55E+12
4.26E+12
6.20E+11
6.20E+11
6.92E+12
6.92E+12
4.55E+12
6.92E+12
4.55E+12
4.04E+12
7.41E+11


7.64E+11
















5.40E+12
8.71E+12

3.66E+12



8.81E+12
4.71E+12
4.71E+12
4.71E+12
5.03E+12
6.76E+11
8.71E+12
4.26E+12

7.41E+11
8.72E+12
5.10E+12
7.41E+11
5.10E+12
8.71E+12

1.94E+11
1.90E+11
1.90E+11
4.90E+12
4.90E+12
8.72E+12





3.66E+12
7.31E+11
3.66E+12
5.10E+12
4.04E+12
5.10E+12


6.50E+11
1.95E+11
4.71E+12
4.71E+12
4.71E+12
4.71E+12
6.76E+11
8.81E+12
95205593938
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
4.02E+12

5.10E+12





8.81E+12
4.72E+12








1.94E+11
1.94E+11
6.76E+11
8.81E+12
4.72E+12
1.95E+11
4.71E+12
8.10E+11
8.81E+12
1.95E+11
1.94E+11
1.94E+11
1.94E+11
1.94E+11
1.94E+11
4.04E+12
4.05E+12
4.02E+12
4.71E+12
7.67E+11
4.55E+12
6.94E+12

4.90E+12
5.40E+12
1.95E+11
4.71E+12
8.71E+12
7.65E+12
4.71E+12
4.04E+12
4.72E+12
1.96E+11
4.04E+12
6.94E+12
4.04E+12
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
8.59E+12
4.04E+12
4.06E+12
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
7.31E+11
5.40E+12
97855163806
4.72E+12

4.02E+12
4.02E+12
8.18E+11
8.10E+11
8.10E+11
1.90E+11
1.90E+11
1.90E+11
1.90E+11
1.90E+11
1.90E+11
1.90E+11
1.90E+11
1.90E+11
4.03E+12
5.10E+12
4.26E+12
1.95E+11
4.90E+12
4.95E+12
1.95E+11
4.71E+12
6.20E+11
6.20E+11
4.95E+12
4.02E+12
1.95E+11
8.90E+11




8.90E+11
8.71E+12
4.99E+12
4.05E+12

4.72E+12
4.58E+12
4.58E+12
4.58E+12
4.58E+12
4.58E+12
4.58E+12
4.58E+12
4.04E+12
4.71E+12
8.81E+12
8.81E+12
1.95E+11
7.41E+11
6.33E+11
4.72E+12

4.95E+12
7.18E+11
8.72E+12

1.95E+11
7.36E+11
7.36E+11
7.36E+11
7.36E+11
7.36E+11
7.36E+11
5.03E+12
4.06E+12
4.04E+12
4.55E+12


5.10E+12
5.10E+12
5.10E+12
5.10E+12
4.04E+12
8.72E+12
8.72E+12
8.72E+12
1.95E+11
5.40E+12
8.81E+12
8.81E+12
8.81E+12
8.81E+12
8.81E+12
7.41E+11
7.41E+11
7.41E+11
8.71E+12
4.26E+12

4.90E+12
1.96E+11
4.04E+12
1.95E+11
17229173101
4.05E+12
4.05E+12
1.95E+11
4.04E+12
6.94E+12
4.05E+12
8.71E+12
4.25E+12
4.25E+12
4.05E+12
1.96E+11
1.96E+11
4.55E+12
5.10E+12
8.81E+12
1.95E+11
6.20E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.95E+11
1.94E+11
1.94E+11
5.10E+12
5.10E+12
5.10E+12
8.71E+12
7.30E+11
7.30E+11
8.81E+12
1.95E+11
4.71E+12
4.71E+12
8.81E+12
1.95E+11
5.10E+12
5.10E+12
4.71E+12
4.06E+12
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
7.18E+11
6.97E+12
4.72E+12
8.40E+11
4.71E+12
8.40E+11
1.95E+11
4.25E+12
8.89E+11
5.10E+12
5.10E+12
4.04E+12
5.10E+12
8.81E+12
17229173354
4.04E+12
6.72E+11
4.03E+12
8.72E+12
4.25E+12
7.18E+11
6.33E+11
7.18E+11
7.18E+11
17229173408
17229173392
17229173118
17229173125
17229167667
4.90E+12
4.95E+12
4.71E+12
4.72E+12
8.44E+11
8.40E+11
4.01E+12
95205891669
95205891652
95205891690
95205892574
95205846447
95205847154
8.81E+12
8.81E+12
